0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-1299.95833317676,-104.73249188320327,-401.56179973084215,307.18312545650645,204.97679727515975,308.2214232460747,0.3272150280010059,-37.66133996084918,-28.735321532295064,131.7174195148916,-78.56568542629395,96.74444419562,-78.58919314997458,-31.412335824058726,9.724985810393854,142.2761998360761,4.786815488316034,16.513930223722863,-76.47455572706768,-41.02536552241089
-1391.0877115293401,-204.64079819266126,-704.2851996718412,388.25343687586627,-149.16747333116535,-131.0352246304164,621.3391173354395,9.755415715296369,88.82658890820525,-42.69887180107129,-180.6705774072348,-52.86594049820129,217.58892217552338,-13.350860583774695,-109.69136611956236,150.19180125881894,-293.39520558146614,150.55090679135787,65.58551222290019,-126.77347228533948
-1205.853968947348,-482.72803914445325,-772.477943687794,519.0086715849527,72.73258360629283,9.43527681314792,496.3273210958873,54.149474253877706,-30.462377708938035,465.35445613814426,482.4773263279339,-262.9755955368265,132.0720726905949,293.5469182996972,-147.54044309868942,-95.76611547298602,-217.10384472575925,-109.5996942439865,-28.582798041203525,-8.462996147048537
2207.9255904632864,243.65612739077736,-531.13495504612,-141.09351135241198,-43.39799179775132,77.01211983566066,72.00842453901272,147.5415346046028,-6.533740270269371,199.2578744996676,-271.7945416204899,-284.8774928271644,84.95264587018319,-234.4457522915136,-20.919317583580643,-111.21854086946315,61.46814337133571,-38.37539540414439,-250.73667802177187,-120.41648452767276
-468.3751247873325,248.59980465729367,1005.7347415552863,-39.80826997573978,56.882300847690885,-31.701193666808862,70.8447028270136,281.2359555399745,48.360736547642176,-25.315743858324897,-94.01297714501125,46.99896840384149,-83.20325715187266,-76.64631898961952,-191.64679111282956,-100.39939023140258,206.22606347843734,-249.76571042946014,-132.3027779393755,-83.38188788046838
-1132.3689589358553,-517.8612473062469,-833.6415357335406,586.9936357268095,251.8112278362124,11.648918969777059,293.6042565268436,96.32236569464824,71.85791831138616,101.27262389597978,171.98060011446267,26.436464892993946,35.03164883531098,74.81644851109243,-86.92427385002081,-144.9027042003762,-118.25640948635777,32.37095803489716,-65.22029945434362,-135.098178107807
1840.8720429250986,173.31662015735273,-891.7708668066196,-320.7225258827528,-5.847595304381117,-245.40988465937818,-169.3451320064573,10.272372015960004,-128.8149315882708,309.512328408402,-460.69305744804444,-49.89164072690569,-266.1886731271388,323.61297903071215,-70.60895051908382,-127.80667934187032,214.38044719243138,145.6351378315864,59.02740893593662,94.86742980908885
1694.4850215137014,144.24669863093882,-317.1263232857235,943.1660634894353,-601.5592316156661,-55.992668317360376,-412.43290462317196,349.9807491152049,-318.30957569760056,-199.20601867776182,29.041510001934423,-135.02060958973573,-60.170686520416886,66.44602349018487,-191.26109625471855,-257.7184323564796,-230.1111868078045,31.634496110081848,29.46962628321267,-29.890279433887848
860.4251894249236,590.8088778295978,607.5828843439355,491.5924860632979,-796.4568564780943,449.3363734213799,-147.84045806009735,-373.6092075671969,145.39244826427162,-119.37966412473251,117.10968128243707,-62.77038403522991,-29.69782265069248,168.6361849461083,6.353545981082029,101.90297948107599,-162.03245320717406,44.73807648506457,19.661642205388226,-18.52349239307672
-1294.1523176932365,-256.35688654982096,-192.9613482030093,-331.40772663639245,-1052.5789964979783,-420.2131887956845,376.3130152879687,-15.893020015100351,116.57141814394869,191.73726206066166,21.37876062701336,-124.12852194027609,-66.94266530386527,35.10574277775272,-75.67895206959501,57.64977213703205,82.04230300145684,-57.66781223031351,-71.73395198587326,-184.9049377984917
-1356.095549760915,990.5482145970643,567.914758943192,-148.92973775700486,-0.8413654666490813,-125.34445973262982,-298.3383067036983,-250.86609993644413,-279.40886565187867,26.350616929837436,77.70792157992594,65.37232446412706,-55.66583960305538,-72.25198925866965,-150.3548741924337,-149.5434708857559,-0.9070148121471433,1.0107506044753896,-65.73396798498305,230.49896871252787
1433.2050734995498,-812.6553956720811,378.7400686905795,426.4018036233498,-367.2412391887873,44.3808190494575,-149.4988396437343,62.54006651983771,-388.0768461300624,51.755768998663505,285.7394905548585,575.4840506201733,381.3694010524829,-386.28392010944816,-169.240225142593,3.1173344256559443,-237.12925328459121,285.1999925130687,-18.373807901636184,73.16592696265667
-1164.3904919677334,-586.177977661906,-803.6678689213404,561.1054071240393,191.11117637857646,203.1489011557867,290.1824192629026,47.1624601513355,31.933232386361908,68.08301570562438,-201.54829474822208,120.01656138684413,-130.17936657717937,-19.810065589104894,-198.83831016342083,97.58814101430524,-72.63149017161986,15.468049372677326,-57.852023350669555,23.09426064289982
-568.9179470478165,-980.4633112060608,-119.82524867852352,-242.11322190915612,-568.7697412195113,-105.38475826825025,-284.3018125829316,9.311803219364927,-216.90323806429984,-103.19057418971433,-78.60295061843061,-6.244605915111021,7.279402799888655,-6.102264886591287,281.3660884319515,-364.47305752917475,12.263246535527196,76.73044586039947,-84.45915476514072,34.64201476302618
-1458.7015622343417,35.44144335872023,-538.2999814056332,386.78098485186206,-10.366957435693545,-61.06072151338673,469.6829760341093,-57.03907879862272,-5.566998284267518,-379.72440866761855,-416.86470412898046,19.930948381742798,99.32056927054883,-153.4453389616697,-41.80223014443078,128.57076019561842,-190.77860888533084,253.45608163681763,-90.37733267282316,-43.49469501035863
638.2891926422902,-280.9057762683865,-129.2795919130725,-985.0243973768708,146.69641458813618,124.55621087640556,80.53774907557728,-223.18111100911747,180.991364980622,41.86445976989183,-17.682782417736682,179.05822874481348,-134.5332971093255,112.31603939227354,-56.813286180490294,75.53764402273588,-50.09588669391777,-43.37137394504375,95.61419956262263,15.382000075327978
6.457347965729958,-230.2907546373616,561.4416947701578,214.79305605367014,117.5886819037917,-178.5033798721625,-17.322411637304096,-271.9669417971382,-221.70283347914207,376.0560063447557,-222.2842597726452,-16.709504206263613,396.8774963313971,-38.03828521140747,119.78916954454778,32.740988868994386,-82.4964374941816,248.23726137853183,10.808456316054974,162.2939741936628
892.2790362750634,547.0022564014351,-91.3543289782289,33.37378778891747,147.3230945829517,-229.47414988195234,44.87060268446045,179.8223787934557,-255.23737876583843,5.743297527481203,-27.63364819605922,-210.69568222764485,-285.7654136741984,95.97363595520275,-58.65163715556151,45.65543654725602,-83.13170270190571,147.42435981639483,45.81438723646503,-91.7168820793036
1369.2933814874807,255.84914143811312,-124.95663445573012,250.7150936423684,-610.1043866131771,449.91985543153385,-198.3710584635637,-470.1405280526001,-27.79312712049236,89.09465377837708,-79.69747390934532,-34.64930541909297,274.9153432607917,-97.62334988712436,-8.531889030456627,-49.712210777613514,-0.39387606957021354,96.12137277639837,90.46680616578458,-187.5405208049506
-484.66399959338503,-253.10894790025074,6.360544046234231,-441.01833171540653,229.54781949615116,-111.50130313873282,-173.71523736077773,-453.53555496645504,320.9079251239593,46.83735617188325,113.3218155673749,-203.4087011613368,-16.978959628137655,-2.343735078716512,-97.22754529804465,73.13210086321713,270.0329456315474,-34.042477104930995,-4.178048438706613,-33.923679578623954
-121.40073121611984,1320.142257386885,-90.5473634733742,-230.7518086048964,416.85701987464574,10.280452431641827,-58.745125281693575,152.07134826944323,87.84115856658822,-208.49398481342803,0.34565967396869535,-278.12788557287644,150.72337006983832,92.71008834387239,-9.071417754012403,40.65628638133494,162.67904630269098,-124.55121183317,-83.61027966365224,118.90633776577627
152.143556471345,-1024.1698825381006,-332.659670531263,-516.2209056112896,214.98264270547517,-401.65858689326245,-150.1268049429928,-556.8164383014309,460.7135532981544,-208.8409581816,-118.67767714842167,-159.20100553042693,-70.59593790591144,-42.88962834571425,66.7330244223851,-30.947989863840483,365.7718117106322,-100.00440248107049,231.43529461014893,-10.510793027241109
1389.1815242960165,587.6409414878544,-295.6961028316617,518.9316658312846,-533.4019031903634,8.324740981594166,-498.6880497411884,-274.9916824429972,295.1850361429352,170.88227448306714,-67.37618786015823,-234.40518828933665,-47.70188849575837,-405.830611942635,118.68580393009876,129.16441808710482,20.356761705079702,314.6155448161868,22.684132960893702,243.77598699308814
-596.8308530576315,-363.42381029619236,-155.15174201932638,-331.0444812532022,-19.30236717992861,-358.66304818483536,-36.61618327036115,-506.5965699833631,196.64326377727232,20.484711001691522,226.8363486866944,-25.942012049571638,-164.3083010256445,-8.676651590455236,-81.07341656237142,-44.55911266459406,220.55459218170193,-90.3292956883936,-188.83222787602776,-0.8577392017448505
-648.2758625942463,-571.4376597791623,-265.6015126288454,421.84265756629424,946.0120185901789,537.0738736456027,-381.660827125178,-175.61904491027823,-75.14014989929788,342.17032636298666,467.0778778105163,-292.38108110175165,78.7953202132719,50.43019387977802,54.310349045169424,-26.871513952094453,263.2796400541216,-151.29490943252844,184.53666046235614,67.85603740318167
-1370.243059505279,-223.8859318452996,-698.9989686897411,474.34289160946,161.9745304134089,291.101270489589,227.1393680349937,114.69336126710174,-56.40959907060221,379.710567148778,96.95408394366535,47.70388683934277,-114.85517096041144,167.88079731570625,321.1136481960641,108.72039112880294,-145.4282033769649,-74.88843707566873,-71.6860970942978,-220.29127156929044
-1394.2062372730618,150.36349770369642,-269.28861835790315,190.218294441726,56.82242177603176,171.86223062409044,43.78423462899787,21.09455976952378,-46.69681133592386,483.5782234674893,323.02430938034246,-124.34637658869775,40.80172905987046,168.3751928830435,81.32738874592215,-97.38841494930898,8.659167924097936,-163.28275079893757,96.82491251473773,-91.09041517185895
-171.14243608785287,-195.0275366154233,809.3628456733046,241.59464682833746,80.89000165031291,-259.44336963027655,43.26793025180934,-69.83256135726438,-98.07183693266846,102.36628905132514,-190.55528081125271,-57.095645366102055,-65.52197152544794,22.791469500074488,-10.262934624579588,70.40802340835022,171.21423369359715,180.4927851932933,220.2131883887418,115.87156972631054
-869.7500053513427,899.0598677329234,273.7651664370977,-551.1834655159718,133.97270734042823,-171.1054266012163,79.81026458646588,-362.457669162488,-61.95842836859195,-107.41627984581326,280.6045953119601,128.1311932627194,-245.06753095727336,-14.18517748893743,46.12368736039634,173.8612846222677,-61.16740397369396,-174.7969897825528,-129.83645879320824,41.1204220683261
383.1212417941626,-1195.1878875592788,16.808297152750477,-331.88779435083006,46.56964592001767,-280.9218780545847,-316.0484997030224,-555.8153820396869,-148.634968650205,80.11038162016659,131.47251017009077,234.57715320864608,14.147138368542143,-118.63863965413546,-63.62597550881668,-155.3824998409704,-64.30668746542872,79.61422695406002,153.63133213335544,171.32579867176884
-885.0520089749386,498.4026966012732,698.722161583581,-22.22401116144555,66.15168208631802,-60.05330073314883,-232.5451085835548,-158.29869409518622,-142.7457743687607,-67.35565085812523,-317.1705821907423,61.52955587884936,27.6396143468637,-76.92534222343109,-75.68762123617098,101.44769720938763,-29.723852687426852,105.68324960825042,11.896158219669402,21.681855397548105
203.22555050904757,-626.751231544129,922.212957248822,360.9272577408922,297.9463767822973,-202.8930674321638,121.38988063065024,177.78277947523446,-24.938380253574866,55.71710761366645,4.091938953044062,-207.02072776435844,-69.79981008933503,92.79974231456296,-141.59433706190305,216.53905750895396,205.81910355168839,194.72114950760886,325.93241208733804,51.928801669663734
512.1622233197968,1175.7707520880786,-568.4291567718155,318.5726901027874,97.59917575036494,-374.57103550403093,-149.23330322931162,-107.47334500473593,-10.727849500141378,58.67821455933038,110.8760184893107,208.0893207598966,485.6390284693357,-190.96201839723508,152.71876446783693,106.42675175720653,130.9446384275167,-95.00980370648625,145.70949940107425,-27.514110851506285
77.13795020831563,-224.26013553873256,1089.2531298673148,231.6085074646361,221.4740784961824,-132.39046769724212,286.1758243275674,125.54560576390767,-2.0257773795314806,-15.295391785541762,-133.89675362783794,-143.5024194180735,-57.34245838977117,50.73448198962399,14.537721908767551,104.15954817435798,-10.6799528016788,55.64659834439496,40.34658643287098,-109.46400475266272
-1360.4519480560596,186.15567054751665,-310.4315447327923,274.46034759621375,267.4764084430243,241.3296314680848,-111.01241094984275,49.77551369440943,11.031935429270902,315.64341162664255,170.16535781503316,-13.853347561117555,-38.004519584772865,36.013790559820904,80.19523485300678,8.781067753785438,16.16853096884602,-34.75076049322217,-11.682920987383508,-78.94153102900614
1170.5823271832314,-747.1830846507445,867.5987566495907,492.586079622719,-63.334687570540034,-16.52016952767625,-15.963199517316092,48.48295828976059,77.23820395422966,18.747569348371275,-39.449456865752246,332.65418621530915,165.54752500720875,42.88196522767064,-157.61064013741446,-147.88397525816936,-379.4785018682797,-181.99903950465213,-84.41357527839767,42.1271418495887
59.209778075458644,-1037.209807108034,-287.18380202666316,-187.83833353919727,25.36312017111633,-698.8114391507531,439.88729711777165,-627.6120838298986,-82.4711445414441,-442.108361816327,495.9277060391454,-198.6669595869244,-325.7479706783481,108.35947753144042,183.42010726145614,267.4918189950273,-48.085154482752685,-94.72989769624222,-200.6678694949305,-23.119893423688616
141.08561237226138,1297.585344067927,-38.48551931230345,143.9103901869182,116.73757929037836,-267.07304458693136,-29.217181573219857,25.3313436274482,-82.837305188893,-32.32289999292428,72.7218312774478,26.859189696170777,-184.62974575350708,-255.785780416631,62.31872792639628,126.22950935024411,-31.23377473092365,-256.88371292550664,-45.32973391172077,-69.79246668048361
-1155.6120887363654,-592.7045247748956,-797.488498791751,476.7633814210984,-102.6629846968772,-209.28457443346784,665.8676101423656,6.09446912467123,43.506095751503985,77.09765851973381,197.09793178744584,-228.9688016630159,259.60721475616083,140.25313433265956,-340.42789298826807,-68.9842184892599,-272.48662071410877,44.153714789836954,-0.9128147945823385,50.786403256533575
218.2782118379515,837.8828944769916,327.1975350228597,438.3454770074032,-185.16331506876278,389.86542625769175,31.0926140199555,-8.147008232378315,16.997758108782325,-97.71876157285607,126.39389665523436,313.87361624438836,60.19292350215301,-15.988757451360394,-81.82311957309577,-4.146355564308224,104.84179707141158,-78.78223271078214,24.662461569720328,272.94512209393315
-762.8487157029845,758.9152076705647,341.8482879697443,-473.0300182739637,15.034707208554611,111.01332575579313,-173.5663603414339,-69.41265033669245,-17.083076915194578,-152.7539815101757,112.19284323292754,143.3783459196806,-215.32461748750154,21.850420617194896,-197.73040570077737,91.39114927882139,-167.4790343020917,99.05885501855339,-198.1554849747648,-55.01249285977454
-1760.8910865828466,906.5605745989234,222.17327816184377,-115.73157810375348,-245.7294062400882,-60.48575599919833,-32.1863412430422,-20.561216318507714,-62.39132287573829,-19.460986778462363,124.50240823482554,126.6392044098976,-29.537837288252828,-4.050427091564018,-77.64558751942823,184.45740978782084,67.30224947128931,-12.611774958563446,-28.792686222713577,74.62605130705144
1310.848708287315,568.1367338764414,-205.96462754326672,262.2375441434968,-301.08458355933567,299.095589936813,-10.562442102086173,-146.82510056465566,-232.65794112864512,-101.0435144620889,-64.74544559548839,-344.8870015607166,-1.8942865298277602,-56.48847566244822,25.71760148804821,-86.24593529855136,-39.48517265994227,92.60236476915432,-96.83023525174039,-87.7796564327165
1698.1769654866494,129.33322416639612,-201.30351707045276,-66.53279166491474,-302.18284549973515,264.93996790743626,-53.553381306771655,-332.58510525156186,-332.17499070478954,225.42136854895622,-131.29638562739632,31.441954206404645,357.8812829115861,-58.22150190541071,-97.36292621989205,264.84817115812723,163.97749525625946,-21.157788642304553,-91.93732918122394,-248.0987535107106
1615.2526798800552,334.6588791729334,-812.3411552938802,216.00533941483684,-50.40180458230674,-292.73590673730786,-48.99400804464597,82.22252171767282,-413.21967266633135,208.94532853613222,-397.19450288306746,-33.23099810399472,-267.04643487010094,303.29308633260337,14.4249719510476,-96.75799930721901,96.01125377051257,123.33609356428896,37.42065348011337,376.674820771471
-1088.0972522179427,908.9210902149439,665.3270551428411,39.46060954832217,94.43512001944895,-118.09729156737751,-126.34776749695645,-180.2927774580043,-19.362110002605956,256.9998937639199,-116.48221179810476,-19.630566771295914,167.82527575471383,25.49728659308047,46.8094651969616,92.71048317633945,-109.39846813584394,-14.964609524602345,-39.960556444592434,102.49775184358656
-613.6316215223586,-1014.1680711319311,-307.6237219433344,-142.49722843242228,-325.53395107812327,-159.17659725181568,-83.43267178715885,-203.14584082014113,5.5636053993444605,-198.81328810397477,-149.7499813878524,45.60196178434281,-84.02494020139693,-45.57337409782097,-11.454054350294395,-98.97972808145921,281.67596089356675,-96.52657572489785,228.7552962924335,116.23147598416398
-851.6939152863454,-744.1628098370111,-904.9945138285335,616.2876441332883,525.9170090770751,105.28595913944773,-63.76701895386664,14.944462574144715,121.68633415250093,-343.80020546297374,-434.39051211694925,145.97715126232978,-69.59117292120438,-155.3772978933326,37.345312021091345,4.679106778218539,10.534750125543702,81.63502939302789,140.68118527534435,67.78015889612402
244.3885915057229,-743.4519159924137,922.5171542223163,115.19543465339734,26.816399394966336,-290.3224275699683,-97.09947230322682,177.33384317542965,-145.8334083022,96.98098787461295,59.89152477005212,129.3538781106012,56.456576890703374,-38.48929605236806,-188.35423966471947,-58.511168403982026,337.15947436987733,250.0321442729224,25.76452899644353,-159.43900094033847
1545.1017103890088,280.7874797517119,-786.5656541526361,385.13169807519387,31.129310077069192,-705.2269770261972,-466.8528493903618,500.8452261733355,-312.4757455080191,-100.50282489959947,-1.6517826393809132,425.74070730893396,48.5419891336069,402.5596663156441,-76.95787207183362,-121.79087247318282,-60.78618393086185,54.53816149506904,-105.7158183297193,106.52316018580771
1829.305656830813,-252.44040820702082,-566.7913080762034,-500.4080336847682,14.4577832080144,226.4876288499418,219.40760461231804,-224.40773967178242,-466.021544282091,140.77514717804976,-220.73154611338802,66.13854042042597,-0.9015497065756753,290.65612293115674,-89.71488639510929,79.44993124189133,166.2076649186173,80.05153550220794,243.8430041764761,124.20349605001937
340.83631578203256,-493.4643906358169,631.1891264062572,-66.42303797387022,81.25245205195941,-165.34068002752045,-95.52929679783165,-244.64648908218174,141.26042921303141,593.6473155877516,-293.3034267048936,126.4637690069379,287.9520101951478,14.316018578133383,77.42047511792796,-56.1975489431783,77.3611253047382,383.5687127474904,-107.89854163348816,-84.5275464468371
-695.5416638323359,-836.806767159573,364.00401982674697,-496.40479974819215,-926.5748680137285,243.6858092668539,-427.57576838933807,395.6105196429282,-244.43415654770374,-35.87996730803488,-2.120105539159618,-45.39952528456894,-147.70618756953291,171.28728262821076,131.19989281438347,407.657595357021,-204.9168332859895,23.236965299364257,10.749254750245543,146.7198773315968
-305.0322885683988,987.0388190782508,570.1212648186734,66.69020593635037,120.16595636677809,113.48916458157213,-30.541964082751655,-83.60050024190663,422.3692981051909,56.35630066465595,96.65805038509865,325.16350811363316,-268.5910802390271,-55.18837103088595,202.71637716007174,-248.6152339181397,7.874978268486236,52.447412922602396,-165.3098502756396,-58.54364655405773
-1031.9883691529872,1162.2512148692113,304.00261375075837,-442.484051853528,130.43643223442464,136.13945807593964,-181.74813315737734,93.06909491035302,-18.385183146178488,44.462196299933645,-31.27318104021649,75.68172011881953,-30.490890875345023,-49.73253087769242,-11.824115214427273,-194.82260160814243,27.599038762982357,70.74872057804726,11.391821599244432,11.173078694924497
111.76520988985567,-983.2470269552623,-224.23055788554615,-211.16415805312147,-99.40092601849739,-334.714378826218,-388.20558123550796,-198.89727944731422,-93.88264525398664,-139.97837049401892,12.454739981910684,244.9202380454464,49.97206578076297,144.25419567827527,242.6220581231909,-466.28481415493593,-294.987732116983,91.77406981468135,171.47639514036652,-25.876539363092114
-531.329574555584,278.54732442761645,910.6512278745405,312.32391617191604,162.3662778197458,-223.19388159363973,27.73268530093574,-5.261391283317348,-55.46515117407458,143.1351356401976,-34.087796556474714,-57.50940962193194,-76.2457576338513,31.15033508248069,-31.021235462101586,198.84074165875404,-26.14897240742248,117.73065234855196,205.96832656597243,70.78690948292459
-1929.4573997334767,1182.7930548713061,419.3936517892058,-269.1123732615464,-352.1338501149304,89.59905727207618,138.26572461957008,-315.24187261528937,-226.3565059809266,144.4316422490773,-23.69119576034918,-142.3554629504389,-47.68881741654664,-48.066403287561975,-182.09902624063906,-103.93426874768933,95.36850047383405,-26.83550081461601,-121.92864243779562,100.5393854872991
-1223.9081166576377,-449.2896965740747,-659.8690286344751,364.05983617168476,-16.491067740118197,72.41960128499935,232.9042691062663,-14.261513378346283,66.38849030862602,-414.0236808638068,-643.4637884209139,297.4786799499696,-55.36917431826969,-215.1477209966096,122.967714614266,166.15219429847394,4.57447966008117,206.43365101440452,-43.56318316473787,-201.65737118913984
1419.4313899151134,499.48894308546323,-539.2782478505602,597.5301564208888,138.27111078923576,-623.9101802048973,-280.5274308180124,299.5467443027138,-365.1018418304297,-214.9011164281449,5.972015286923202,117.70399727660885,-118.48871449772957,397.7420016099114,-41.54548718281844,204.74684247791353,-101.20457873290998,-55.33789590906109,148.76145911562912,81.97961399447264
674.0943582945769,-571.1720555829609,1080.5971274997385,102.19862474705822,211.37749514514695,-89.82391522803549,199.80930182064006,-59.7443338330845,8.58615779218303,434.28290922827534,-321.00612462213286,127.0126832121491,-113.98870101032291,251.93380710488287,188.06047587593272,-89.5322597109066,141.9950745110794,128.05885252330285,-62.67806135557907,-3.0720567160012218
1418.023290891114,-423.0497511656874,1097.129832593344,34.474054475677384,43.60842783411725,-26.829150552302618,684.9191648129007,275.4739367643723,160.2031964274366,191.79665296049757,-34.39717732933288,432.2011144346085,-477.3188820181276,-37.05173422430796,278.5145275380673,-131.68603864252364,138.38136356531044,2.2792775759409256,-206.44336236613407,-10.73452275553282
-61.76012739903066,1323.9048748096031,-143.98527900517018,20.79929637932211,262.66043594845894,-360.28048369725377,38.35757664521814,221.38360517111397,-135.62291822048198,-63.42997936543664,92.41245383368059,219.5729568423505,-13.94556202972402,182.56493866869812,-1.7007019184126764,217.9058367456163,-30.43754557569652,71.17659601593743,148.45333979193694,76.31726053795592
-1220.169844983596,-460.4989907698642,-724.2906831853415,391.2763260355678,0.6062489888511255,86.70361390090167,288.91436799660687,-20.18354915723984,72.82184964762777,-364.7015636723623,-698.8838930088424,229.1366737576631,-27.544182623871706,-206.0610847184196,113.7124608835374,234.33335586001718,-64.00590803090363,210.09236008686702,34.43508983252349,-130.21014754250777
-450.0270967666325,443.77661635684535,780.7546271757052,337.28807286307193,26.37294331231778,-60.39757306734902,1.1125889409522476,159.41294071322744,-142.3596498061189,32.468051376804155,-23.563162443193924,186.31431334461675,79.40696580219009,-23.523360264622795,-62.83966204314556,-86.69556358746412,-257.5885257096742,-67.33837379695886,93.11811163280773,132.7026703920815
-1341.6375483134793,238.94278398555238,-119.63998145979633,228.52281316707416,247.3018545249587,175.78779431569018,-152.81016526483776,-57.996133388291526,-70.42582843918869,7.773084160004941,100.93051855235478,87.59097496085788,-73.43143182389318,-43.524970616083785,-92.81976125146495,43.2222984592383,59.49194415273312,2.9511480024112893,-133.03353364770845,16.58612704835352
825.5652693218882,-1071.803446246735,1174.039297452822,187.78989429268876,237.81038139203847,-169.92065378147237,186.96327510759892,509.58744219807994,86.31078465572875,80.14890673990713,-51.593264575170366,64.29949311685114,-66.80053469934687,51.2873837899195,-211.15236882278327,-1.3993960199467177,276.00351587456714,26.515764898037318,-9.210643370287176,-50.79622909070533
-1044.4698328740988,-675.2329484400476,-289.54172075292365,-105.68875118164303,-682.3278540443139,-169.9259746930166,116.48259917851341,68.48620650739639,-96.17301120136601,-113.43305636736767,-73.7121029285479,52.20880985784562,-73.61969213176272,65.16006900628311,221.45308219324716,202.5996304285875,112.08400374313851,-89.98358397618046,119.2573571502566,82.83082803227803
-1348.7659212938927,-222.45454868045695,-480.4527762410643,376.3063816144961,85.2750624962066,265.5133448536304,257.1017985361358,-99.11384353560273,-139.68380407224794,-258.8548757018023,-390.1110683525049,130.93560085145305,-75.02681252299193,-139.15236820138196,20.330145630511225,204.8714678199255,-45.639958095972126,162.9927214687946,-115.94409643270353,19.007709633627645
1820.4279262818932,349.34969685892315,-625.5503361681426,-250.6974665508559,368.862566694137,-202.22479513503578,-121.55949851446321,58.43812680820211,-356.67396420077205,104.20474069741292,-233.16127877192352,-302.96355263327035,-263.81423107199726,105.50722609242105,-60.08387811745769,-39.339307998485225,118.65007464307482,155.2761168921347,-306.3502676255835,398.54636132805706
1929.4317711178303,329.89468405513384,-419.80924710716823,302.11781168296346,67.87822225309729,-375.4941941734154,-159.51655943313455,387.72896186657545,-297.7058995360779,-95.46157929879608,-43.605678805693096,-135.9663907444283,-341.84432188332124,223.32117415463676,-176.55814165674693,-25.600587720009553,102.49527216299127,232.49396723616553,34.28591680097127,-131.30642061101554
